critical_temp,index
12.0,1711
31.5,1712
2.2750000000000004,1713
32.333333333333336,1714
4.28,1715
6.5,1716
4.87,1717
5.85,1718
68.05,1719
60.25,1720
14.933333333333332,1721
12.55,1722
11.475,1723
7.916666666666667,1724
31.5,1725
100.5,1726
9.8018,1727
6.9879999999999995,1728
3.0533333333333332,1729
3.6166666666666667,1730
45.0,1731
9.200000000000001,1732
25.6,1733
6.973916666666667,1734
6.995,1735
75.0,1736
1.6025,1737
8.203333333333333,1738
13.466666666666669,1739
20.233333333333334,1740
1.428,1741
8.057500000000001,1742
1.525,1743
3.373333333333333,1744
15.82,1745
6.265000000000001,1746
2.005,1747
9.815,1748
47.400000000000006,1749
97.13333333333333,1750
19.5,1751
81.0,1752
18.1,1753
11.750000000000002,1754
10.983333333333333,1755
70.15714285714286,1756
84.49612903225808,1757
38.35,1758
9.2,1759
5.775,1760
79.35,1761
5.903333333333333,1762
11.3,1763
1.8333333333333333,1764
97.13333333333333,1765
82.3,1766
30.0,1767
106.8,1768
95.75,1769
13.3,1770
33.0,1771
78.93333333333334,1772
6.8149999999999995,1773
2.25,1774
46.0,1775
85.9,1776
7.053666666666667,1777
78.81823529411764,1778
50.5,1779
83.55,1780
90.55,1781
37.3,1782
3.6966666666666668,1783
5.383333333333333,1784
31.356666666666666,1785
19.676923076923078,1786
0.275,1787
3.55,1788
12.900000000000002,1789
85.5,1790
83.53333333333333,1791
5.35,1792
77.6,1793
9.55,1794
110.0,1795
4.100499999999999,1796
4.82,1797
2.6666666666666665,1798
11.925,1799
8.015,1800
3.45,1801
47.800000000000004,1802
19.676923076923078,1803
0.5766666666666667,1804
69.1,1805
2.7800000000000002,1806
8.95,1807
2.5733333333333337,1808
7.4174999999999995,1809
5.8500000000000005,1810
71.0,1811
12.5,1812
67.5,1813
0.0415,1814
108.98333333333333,1815
0.5766666666666667,1816
0.28500000000000003,1817
37.53333333333334,1818
8.719999999999999,1819
6.416666666666667,1820
5.016666666666667,1821
0.042899999999999994,1822
12.629999999999999,1823
0.12,1824
4.7924999999999995,1825
26.0,1826
32.1,1827
17.0,1828
91.0,1829
35.0,1830
5.503333333333334,1831
119.54285714285713,1832
47.800000000000004,1833
12.25,1834
33.2,1835
83.80000000000001,1836
125.16666666666667,1837
4.5,1838
37.349999999999994,1839
43.3,1840
11.0,1841
8.68,1842
2.1799999999999997,1843
31.8,1844
43.6,1845
1.78,1846
79.2,1847
9.55,1848
36.175,1849
12.84,1850
4.975,1851
1.935,1852
11.796666666666667,1853
2.105,1854
81.65,1855
2.55,1856
12.700000000000001,1857
65.9,1858
33.175,1859
1.89,1860
70.16666666666667,1861
5.8125,1862
32.1,1863
58.45,1864
79.10000000000001,1865
73.0,1866
64.5,1867
1.2,1868
2.15,1869
80.13333333333334,1870
42.03333333333333,1871
89.0,1872
5.3,1873
23.7,1874
22.150000000000002,1875
44.06666666666666,1876
1.25,1877
42.925,1878
14.733333333333334,1879
0.08099999999999996,1880
76.5,1881
10.379999999999999,1882
85.61,1883
90.24285714285715,1884
19.676923076923078,1885
104.5,1886
20.766666666666666,1887
25.766666666666666,1888
0.615,1889
1.03,1890
3.8674999999999997,1891
90.44999999999999,1892
81.97857142857143,1893
34.0,1894
29.666666666666668,1895
12.75,1896
92.5,1897
22.4,1898
18.166666666666668,1899
6.426,1900
102.75,1901
75.0,1902
76.025,1903
9.027272727272727,1904
95.5,1905
6.8,1906
14.300000000000002,1907
6.550000000000001,1908
22.9,1909
76.2,1910
20.075,1911
33.666666666666664,1912
21.0,1913
84.49612903225808,1914
2.2750000000000004,1915
43.0,1916
5.7620000000000005,1917
26.209090909090904,1918
85.64639344262294,1919
4.3580000000000005,1920
34.0,1921
9.43,1922
1.89,1923
86.62950000000001,1924
90.44999999999999,1925
4.2,1926
9.200000000000001,1927
29.15,1928
2.3333333333333335,1929
80.55,1930
13.466666666666669,1931
5.97,1932
84.16666666666667,1933
70.9,1934
29.666666666666668,1935
91.175,1936
29.266666666666666,1937
80.65,1938
33.31333333333333,1939
11.5,1940
84.0,1941
22.0,1942
0.79,1943
84.0,1944
3.29,1945
59.0,1946
71.75,1947
26.75,1948
53.739999999999995,1949
132.908,1950
71.5,1951
40.0,1952
38.0,1953
26.8,1954
78.81823529411764,1955
6.636666666666667,1956
89.44999999999999,1957
5.845000000000001,1958
2.1133333333333333,1959
9.5,1960
21.0,1961
33.0,1962
85.61,1963
78.60892857142858,1964
3.525,1965
27.01538461538462,1966
59.0,1967
4.41,1968
39.4,1969
19.5,1970
19.5,1971
7.516666666666666,1972
87.5,1973
6.35,1974
62.6,1975
79.16666666666667,1976
22.7,1977
18.433333333333334,1978
28.0,1979
46.0,1980
21.0,1981
1.4333333333333333,1982
10.25,1983
35.006129032258066,1984
74.55,1985
73.5,1986
1.71,1987
20.2,1988
83.80000000000001,1989
12.75,1990
58.13333333333333,1991
22.8,1992
85.5,1993
2.81,1994
46.5,1995
6.45,1996
27.266666666666666,1997
0.7455,1998
4.65,1999
2.795,2000
30.03333333333333,2001
88.93333333333334,2002
16.446666666666665,2003
42.4125,2004
2.04,2005
119.54285714285713,2006
54.43333333333334,2007
50.5,2008
0.62,2009
69.83333333333333,2010
32.998000000000005,2011
8.0,2012
29.0,2013
60.5,2014
13.85,2015
8.433333333333332,2016
66.25,2017
11.0,2018
17.0,2019
13.850000000000001,2020
58.13333333333333,2021
7.372,2022
13.9,2023
37.53333333333333,2024
38.349999999999994,2025
38.25,2026
12.55,2027
3.475,2028
16.549999999999997,2029
79.75,2030
91.14923076923077,2031
50.5,2032
34.0,2033
29.3,2034
48.3,2035
92.65,2036
47.75,2037
44.05,2038
22.0,2039
47.787499999999994,2040
24.549999999999997,2041
3.275,2042
2.7433333333333336,2043
15.05,2044
23.400000000000002,2045
11.75,2046
27.0,2047
17.5,2048
31.9,2049
5.02,2050
11.2,2051
1.4876666666666667,2052
77.13333333333334,2053
4.0,2054
1.42,2055
31.15,2056
125.0,2057
26.5,2058
7.95,2059
21.55,2060
47.333333333333336,2061
9.6,2062
84.49612903225808,2063
0.5549999999999999,2064
14.933333333333332,2065
31.85,2066
16.1,2067
91.6735294117647,2068
77.41666666666667,2069
86.0,2070
1.9303333333333335,2071
2.8600000000000003,2072
28.5,2073
73.0,2074
61.0,2075
21.7,2076
5.521666666666667,2077
99.83333333333333,2078
76.45,2079
85.5,2080
3.3366666666666664,2081
2.5200000000000005,2082
59.25,2083
85.64639344262294,2084
16.137500000000003,2085
91.33333333333333,2086
47.15,2087
59.25,2088
6.0,2089
0.7333333333333334,2090
25.5,2091
76.45,2092
3.85,2093
27.01538461538462,2094
2.5949999999999998,2095
1.27,2096
9.210666666666667,2097
17.7,2098
23.64,2099
8.5,2100
2.8049999999999997,2101
74.39999999999999,2102
53.4,2103
6.4350000000000005,2104
1.2959375,2105
1.83,2106
4.956666666666667,2107
78.87333333333332,2108
69.15,2109
0.325,2110
3.295,2111
63.5,2112
106.43333333333334,2113
23.4,2114
14.0,2115
0.505,2116
27.53333333333333,2117
6.789000000000001,2118
33.25,2119
13.05,2120
73.5,2121
13.433333333333332,2122
55.366666666666674,2123
31.8,2124
18.933333333333334,2125
8.6,2126
27.675,2127
5.503333333333334,2128
16.0,2129
91.5,2130
78.81823529411764,2131
30.15,2132
72.3,2133
27.04,2134
80.33333333333333,2135
23.333333333333332,2136
52.15,2137
38.666666666666664,2138
9.7,2139
6.636666666666667,2140
3.08,2141
31.9,2142
21.400000000000002,2143
2.4233333333333333,2144
35.9,2145
89.0,2146
16.15,2147
2.67,2148
4.8,2149
2.2506666666666666,2150
18.05,2151
7.6,2152
67.584,2153
4.20755,2154
14.300000000000002,2155
14.7,2156
18.9,2157
85.64639344262294,2158
5.515,2159
39.45,2160
84.49612903225808,2161
2.865,2162
0.3475,2163
17.8,2164
84.73333333333333,2165
14.633333333333333,2166
27.45,2167
79.7,2168
83.0,2169
21.8,2170
13.9,2171
3.1390000000000002,2172
9.1,2173
82.35,2174
37.1,2175
7.35,2176
84.0,2177
37.56666666666666,2178
18.1,2179
0.11349999999999996,2180
23.05,2181
80.0,2182
89.0,2183
6.6,2184
1.8333333333333333,2185
41.375,2186
61.349999999999994,2187
37.3,2188
23.4,2189
55.65,2190
81.36666666666666,2191
78.86666666666667,2192
23.13,2193
125.0,2194
3.225,2195
0.325,2196
2.4333333333333336,2197
68.56,2198
7.66,2199
69.0,2200
5.8149999999999995,2201
0.5766666666666667,2202
47.666666666666664,2203
17.599999999999998,2204
1.1,2205
0.098,2206
25.9,2207
84.82727272727271,2208
9.2,2209
29.266666666666666,2210
40.95,2211
0.8500000000000001,2212
1.69675,2213
11.6,2214
69.1,2215
53.1,2216
17.0,2217
4.783333333333333,2218
34.5,2219
7.529999999999999,2220
9.85,2221
83.6,2222
2.154,2223
41.0,2224
83.5,2225
35.36714285714286,2226
31.5,2227
6.973916666666667,2228
1.732,2229
11.700000000000001,2230
7.342666666666666,2231
37.03333333333333,2232
84.0,2233
2.7433333333333336,2234
90.34999999999998,2235
3.47,2236
78.87333333333332,2237
42.4125,2238
78.81823529411764,2239
67.1,2240
6.603333333333334,2241
32.97625,2242
0.5499999999999999,2243
28.957142857142856,2244
83.5,2245
2.55,2246
5.8,2247
26.75,2248
7.372,2249
25.4,2250
33.0,2251
23.75,2252
6.773333333333333,2253
5.503333333333334,2254
26.8,2255
26.76,2256
0.1115,2257
21.46666666666667,2258
4.876666666666666,2259
18.9,2260
2.8,2261
14.933333333333332,2262
23.666666666666668,2263
22.9,2264
22.616666666666664,2265
69.275,2266
8.045833333333334,2267
25.8,2268
90.0125,2269
2.693333333333333,2270
10.073333333333332,2271
5.91,2272
57.73333333333333,2273
47.400000000000006,2274
7.4174999999999995,2275
17.0,2276
3.645,2277
60.0,2278
0.8456666666666667,2279
43.1,2280
22.4,2281
56.1,2282
16.666666666666668,2283
5.375,2284
34.0,2285
28.6,2286
49.0,2287
115.0,2288
7.300000000000001,2289
21.7,2290
3.0999999999999996,2291
16.8,2292
0.5299999999999999,2293
58.666666666666664,2294
13.611666666666665,2295
106.43333333333334,2296
86.56666666666666,2297
87.33333333333333,2298
119.54285714285713,2299
26.0,2300
3.81,2301
0.8933333333333332,2302
84.0,2303
60.25,2304
85.64639344262294,2305
76.11285714285715,2306
90.0,2307
15.783333333333333,2308
17.599999999999998,2309
36.175,2310
107.41666666666667,2311
57.333333333333336,2312
87.33333333333333,2313
60.5,2314
11.333333333333334,2315
92.0,2316
131.65,2317
82.97999999999999,2318
35.195,2319
21.45,2320
6.234999999999999,2321
21.21764705882353,2322
48.02,2323
87.65,2324
11.700000000000001,2325
9.666666666666666,2326
84.0,2327
10.379999999999999,2328
27.45,2329
3.4749999999999996,2330
58.666666666666664,2331
6.699999999999999,2332
2.6100000000000003,2333
3.4749999999999996,2334
34.79666666666667,2335
65.6,2336
0.5364428571428571,2337
4.235,2338
3.75,2339
66.19999999999999,2340
17.25,2341
89.0,2342
89.0,2343
4.536666666666666,2344
32.1,2345
28.55,2346
5.91,2347
1.275,2348
16.500000000000004,2349
56.05,2350
13.200000000000001,2351
90.36535714285712,2352
14.733333333333334,2353
91.14923076923077,2354
17.5,2355
2.76,2356
13.1,2357
86.60000000000001,2358
81.5,2359
5.75,2360
22.4,2361
12.75,2362
1.0016666666666667,2363
10.294285714285715,2364
39.6,2365
82.46666666666667,2366
5.375,2367
0.126,2368
5.283333333333333,2369
64.5,2370
33.31333333333333,2371
38.35,2372
68.46000000000001,2373
20.543333333333333,2374
23.666666666666668,2375
2.95,2376
27.875,2377
14.633333333333333,2378
88.41666666666667,2379
35.5,2380
34.675,2381
0.9,2382
2.655,2383
1.626666666666667,2384
40.266666666666666,2385
82.97999999999999,2386
84.6,2387
30.599999999999998,2388
8.5,2389
16.15,2390
1.4300000000000002,2391
7.516666666666666,2392
2.795,2393
13.85,2394
67.9,2395
78.60892857142858,2396
12.0,2397
9.210666666666667,2398
32.97625,2399
3.0,2400
46.2,2401
8.68,2402
2.6100000000000003,2403
3.5625,2404
78.87333333333332,2405
1.6000000000000003,2406
2.4,2407
100.5,2408
35.36714285714286,2409
128.5,2410
3.3899999999999997,2411
91.6735294117647,2412
33.25,2413
35.75,2414
58.65,2415
79.10000000000001,2416
24.735,2417
81.3,2418
92.5,2419
11.033333333333333,2420
21.0,2421
17.5,2422
18.049999999999997,2423
65.05,2424
41.5,2425
82.7,2426
19.65,2427
10.25,2428
3.726,2429
28.433333333333334,2430
86.60000000000001,2431
73.0,2432
3.0533333333333332,2433
3.966666666666667,2434
27.1,2435
34.0,2436
44.5,2437
35.006129032258066,2438
37.53333333333333,2439
6.699999999999999,2440
2.1799999999999997,2441
19.25,2442
22.5,2443
37.1,2444
85.33333333333333,2445
68.05,2446
6.74,2447
10.25,2448
21.85,2449
16.400000000000002,2450
26.2,2451
12.05,2452
8.403333333333334,2453
0.6566666666666666,2454
13.266666666666666,2455
9.84,2456
7.031666666666666,2457
112.4,2458
35.75,2459
89.83333333333333,2460
9.588571428571429,2461
99.5,2462
5.57,2463
10.6,2464
64.5,2465
19.7,2466
4.233333333333333,2467
29.866666666666664,2468
0.048,2469
17.5,2470
51.25,2471
12.35,2472
1.2959375,2473
111.0,2474
9.5,2475
3.85,2476
32.585,2477
15.45,2478
3.1233333333333335,2479
10.85,2480
30.6,2481
93.1,2482
5.890000000000001,2483
6.779000000000001,2484
1.4876666666666667,2485
12.25,2486
54.43333333333334,2487
79.5,2488
4.876666666666666,2489
26.0,2490
31.5,2491
81.97857142857143,2492
5.24,2493
27.266666666666666,2494
62.75,2495
91.6,2496
5.515,2497
88.4,2498
11.433333333333332,2499
